Type,Landing Velocity,Success,Total Fault Intensity,Dry Mass,Propellant Mass,Diameter,Thrust Average,Wind Speed,Drag Coefficient,Air Density,Initial Altitude,Initial Velocity,Landing X,Landing Y,Landing Distance
Optimization,0.44178597608603853,True,0.0,50.69680988754935,8.14754778941813,0.3609564333979897,1000.5358046457723,0.6177450149998722,0.5057292928473223,1.2408265885966654,995.824756266789,47.89789744182446,7.258775814839849,-10.877259142197435,13.076872438646085
ML,0.4512867630915914,True,0.0,50.69680988754935,8.14754778941813,0.3609564333979897,1000.5358046457723,0.6177450149998722,0.5057292928473223,1.2408265885966654,995.824756266789,47.89789744182446,-1.8062600311186616,2.791072348910446,3.3245541290328333
cvxkerb,2.2565890448114696,False,0.0,50.69680988754935,8.14754778941813,0.3609564333979897,1000.5358046457723,0.6177450149998722,0.5057292928473223,1.2408265885966654,995.824756266789,47.89789744182446,5.182479860067376,-1.836641960337528,5.498304392308273
Optimization,0.47756371728556624,True,0.0,48.73037020799708,8.163100566219056,0.3590892943188242,1035.5128723684566,0.19905394713427382,0.5524186116598562,1.1726495775197938,1158.0691161637799,48.48732858009983,2.8114259351231783,-2.385342083774085,3.6870004943459027
ML,0.35786179378369465,True,0.0,48.73037020799708,8.163100566219056,0.3590892943188242,1035.5128723684566,0.19905394713427382,0.5524186116598562,1.1726495775197938,1158.0691161637799,48.48732858009983,3.3729132626198006,-5.103270697587483,6.117182005630664
cvxkerb,2.578446140503876,False,0.0,48.73037020799708,8.163100566219056,0.3590892943188242,1035.5128723684566,0.19905394713427382,0.5524186116598562,1.1726495775197938,1158.0691161637799,48.48732858009983,-16.735840808051282,1.9222613323344178,16.845873565423155
Optimization,0.5188115172529155,True,0.0,46.862055356117985,11.588863031813307,0.39004180571633307,1026.6202914546536,4.068357492584408,0.5198419149225322,1.222595567887024,1258.844103981031,62.741728485302346,1.5009272269950191,5.620653183505764,5.817604726172829
ML,0.4211723397623378,True,0.0,46.862055356117985,11.588863031813307,0.39004180571633307,1026.6202914546536,4.068357492584408,0.5198419149225322,1.222595567887024,1258.844103981031,62.741728485302346,-0.17906332125392388,0.043824620490729396,0.18434823128970457
cvxkerb,2.4097868922276278,False,0.0,46.862055356117985,11.588863031813307,0.39004180571633307,1026.6202914546536,4.068357492584408,0.5198419149225322,1.222595567887024,1258.844103981031,62.741728485302346,-20.617029691878592,12.444565377872328,24.081717562498365
Optimization,0.44363128812519276,True,0.02,49.744981749936,9.301598792637071,0.3746491405118024,1029.926579809443,10.190680925930135,0.5815225784600687,1.2068308603335471,937.469907131237,52.35431606118867,-5.063158020578445,-0.40898822236339627,5.079649644156555
ML,0.45402103358087215,True,0.02,49.744981749936,9.301598792637071,0.3746491405118024,1029.926579809443,10.190680925930135,0.5815225784600687,1.2068308603335471,937.469907131237,52.35431606118867,0.06065058087025725,6.780373727311427,6.780644982225139
cvxkerb,2.4258201225324223,False,0.02,49.744981749936,9.301598792637071,0.3746491405118024,1029.926579809443,10.190680925930135,0.5815225784600687,1.2068308603335471,937.469907131237,52.35431606118867,12.647463615998246,-17.326889515136738,21.451793309365883
Optimization,0.6428110266187851,True,0.02,50.61544724881712,8.097263865725814,0.3645472295907168,935.4221358814098,11.285503012234972,0.6407857154005174,1.2414864390220448,1048.0634801021777,45.30913233057735,-3.602349437384455,6.18660451942072,7.158980161219961
ML,0.3921826207504779,True,0.02,50.61544724881712,8.097263865725814,0.3645472295907168,935.4221358814098,11.285503012234972,0.6407857154005174,1.2414864390220448,1048.0634801021777,45.30913233057735,1.792470355561768,1.4862815910061895,2.3285151799658985
cvxkerb,2.572937433113883,False,0.02,50.61544724881712,8.097263865725814,0.3645472295907168,935.4221358814098,11.285503012234972,0.6407857154005174,1.2414864390220448,1048.0634801021777,45.30913233057735,2.2038190334625245,5.503745903671515,5.928578017065532
Optimization,0.5765043395527213,True,0.02,64.80107700208526,8.560336060946096,0.3518329652363737,1075.4746143855912,8.889223413050454,0.5894031481990536,1.2202484083987108,1043.796460487902,50.871836885289866,-9.690236681977156,6.1697445572449485,11.487664464737353
ML,0.7609699133736887,True,0.02,64.80107700208526,8.560336060946096,0.3518329652363737,1075.4746143855912,8.889223413050454,0.5894031481990536,1.2202484083987108,1043.796460487902,50.871836885289866,4.349676916521144,2.9699541424892155,5.266907715785965
cvxkerb,3.032979182431951,False,0.02,64.80107700208526,8.560336060946096,0.3518329652363737,1075.4746143855912,8.889223413050454,0.5894031481990536,1.2202484083987108,1043.796460487902,50.871836885289866,-11.360275396782855,-3.481155300113625,11.881679145401085
Optimization,0.44411825618392864,True,0.02,56.565602819923484,8.143769095186968,0.346559801813246,1008.5289269415154,3.438495025539413,0.5681666521138021,1.1530500249939049,914.9392754996858,61.45201121319317,3.572238364893859,0.2942967564083369,3.584340597160379
ML,0.35496041633998976,True,0.02,56.565602819923484,8.143769095186968,0.346559801813246,1008.5289269415154,3.438495025539413,0.5681666521138021,1.1530500249939049,914.9392754996858,61.45201121319317,0.17577223308982254,1.939983929368279,1.9479305747722557
cvxkerb,2.4820254481626303,False,0.02,56.565602819923484,8.143769095186968,0.346559801813246,1008.5289269415154,3.438495025539413,0.5681666521138021,1.1530500249939049,914.9392754996858,61.45201121319317,33.45932527649112,0.2748617182454126,33.46045422468431
Optimization,0.4400067825018191,True,0.02,51.45912945882492,11.180744779074814,0.3270832251262074,987.7942841411273,0.9414765761071915,0.45507014868309154,1.2462648414677926,1234.3920482048823,58.919484121873964,0.9252696099399023,-0.9940698752561197,1.3580496191119293
ML,0.3504752314379168,True,0.02,51.45912945882492,11.180744779074814,0.3270832251262074,987.7942841411273,0.9414765761071915,0.45507014868309154,1.2462648414677926,1234.3920482048823,58.919484121873964,-4.378717218224915,3.187492312598848,5.416019915035034
cvxkerb,3.3808870036689944,False,0.02,51.45912945882492,11.180744779074814,0.3270832251262074,987.7942841411273,0.9414765761071915,0.45507014868309154,1.2462648414677926,1234.3920482048823,58.919484121873964,31.363880731942743,15.259064029963854,34.87881949891747
Optimization,0.495557553548706,True,0.02,53.3920012485558,8.990923958004629,0.33559726786512617,1051.5692220928738,0.17272186355707042,0.47321452810138326,1.154600264202175,916.2915209275881,62.10921168022014,-0.06800791732360287,-3.26217244303387,3.2628812612334306
ML,0.38062025750692874,True,0.02,53.3920012485558,8.990923958004629,0.33559726786512617,1051.5692220928738,0.17272186355707042,0.47321452810138326,1.154600264202175,916.2915209275881,62.10921168022014,-2.643013377282741,3.2684752486355553,4.203385559693373
cvxkerb,2.0458103734537847,False,0.02,53.3920012485558,8.990923958004629,0.33559726786512617,1051.5692220928738,0.17272186355707042,0.47321452810138326,1.154600264202175,916.2915209275881,62.10921168022014,10.691903717697732,0.4727489308724542,10.702350053149992
Optimization,0.4735921865995127,True,0.02,62.12979682376644,10.63477452647578,0.31629344270814297,914.113749480086,7.709031338475787,0.45530226210832436,1.2085775581273464,1276.092096569983,56.509483557517584,20.564004795158418,18.6813313140126,27.78255626970287
ML,0.2804792086149698,True,0.02,62.12979682376644,10.63477452647578,0.31629344270814297,914.113749480086,7.709031338475787,0.45530226210832436,1.2085775581273464,1276.092096569983,56.509483557517584,0.8341477652765391,-1.848535393867426,2.0280250483404894
cvxkerb,2.097030613403918,False,0.02,62.12979682376644,10.63477452647578,0.31629344270814297,914.113749480086,7.709031338475787,0.45530226210832436,1.2085775581273464,1276.092096569983,56.509483557517584,-7.811999117948251,11.261431489300076,13.705734909410133
Optimization,0.5508502049849081,True,0.02,47.36329655243313,10.786948661456602,0.3628942846779884,1075.4944027054105,8.820852525646629,0.6106961860769697,1.1782034572571305,970.9758175118891,60.012295032817164,-35.70442223618539,-24.377939483556098,43.23297006549206
ML,0.4653649351751066,True,0.02,47.36329655243313,10.786948661456602,0.3628942846779884,1075.4944027054105,8.820852525646629,0.6106961860769697,1.1782034572571305,970.9758175118891,60.012295032817164,-1.25475326348533,9.636630451279778,9.717975725775393
cvxkerb,2.6579896739693005,False,0.02,47.36329655243313,10.786948661456602,0.3628942846779884,1075.4944027054105,8.820852525646629,0.6106961860769697,1.1782034572571305,970.9758175118891,60.012295032817164,-3.306102707406298,0.09136740226820564,3.3073649804816663
Optimization,0.6601320530001111,True,0.02,61.52914932215484,9.280198404122448,0.38955232284962005,977.8403357468326,0.13005181776358032,0.6310763952838527,1.1591286676786132,1027.7254550361658,64.0012393410161,3.7283040735848574,-3.276897429051143,4.963699026495405
ML,0.5862608684215421,True,0.02,61.52914932215484,9.280198404122448,0.38955232284962005,977.8403357468326,0.13005181776358032,0.6310763952838527,1.1591286676786132,1027.7254550361658,64.0012393410161,2.1666139334497942,1.4810563155742589,2.624451132431539
cvxkerb,2.7235815337614673,False,0.02,61.52914932215484,9.280198404122448,0.38955232284962005,977.8403357468326,0.13005181776358032,0.6310763952838527,1.1591286676786132,1027.7254550361658,64.0012393410161,-0.17949860213050667,-13.150885335296191,13.152110281254306
Optimization,0.409804815934429,True,0.04,46.15117520033289,10.198115529294942,0.3441530501373377,1077.54083655166,4.210980150624945,0.4734134032855212,1.1642991682052835,1204.604252686989,57.36436126632522,-0.8624584918119682,0.40569411497812613,0.9531119373014169
ML,0.3732245879473403,True,0.04,46.15117520033289,10.198115529294942,0.3441530501373377,1077.54083655166,4.210980150624945,0.4734134032855212,1.1642991682052835,1204.604252686989,57.36436126632522,0.2604319526845831,1.2955433553012459,1.3214603238252427
cvxkerb,3.767588221817258,False,0.04,46.15117520033289,10.198115529294942,0.3441530501373377,1077.54083655166,4.210980150624945,0.4734134032855212,1.1642991682052835,1204.604252686989,57.36436126632522,-17.170631397925366,-23.89116269619604,29.421390816539073
Optimization,0.42733848313173783,True,0.04,46.67001433397338,11.108587663709747,0.3558404249735805,984.8444018493952,10.876252621136832,0.47223949646123026,1.199262510429086,904.5414579069676,54.37321283988253,5.0722564693634045,1.203512702032549,5.213082438917747
ML,0.36558712180130837,True,0.04,46.67001433397338,11.108587663709747,0.3558404249735805,984.8444018493952,10.876252621136832,0.47223949646123026,1.199262510429086,904.5414579069676,54.37321283988253,-0.49871023478289317,1.8420142863493087,1.9083313468557186
cvxkerb,2.3223192193501907,False,0.04,46.67001433397338,11.108587663709747,0.3558404249735805,984.8444018493952,10.876252621136832,0.47223949646123026,1.199262510429086,904.5414579069676,54.37321283988253,8.265951810915979,0.4644875955013791,8.278991971656925
Optimization,0.6358416267660771,True,0.04,46.475931294707976,10.215417137605282,0.3969302535619099,1004.6195688340298,7.55278365762315,0.5891497377969235,1.1954541064767772,1151.0232320336254,56.686286238462,-0.2058828936618871,1.8119700781184893,1.823629164577962
ML,0.35282787372138547,True,0.04,46.475931294707976,10.215417137605282,0.3969302535619099,1004.6195688340298,7.55278365762315,0.5891497377969235,1.1954541064767772,1151.0232320336254,56.686286238462,-2.0516832779202896,3.5345261537668846,4.086842228978245
cvxkerb,2.1666828463451155,False,0.04,46.475931294707976,10.215417137605282,0.3969302535619099,1004.6195688340298,7.55278365762315,0.5891497377969235,1.1954541064767772,1151.0232320336254,56.686286238462,-75.06677318629869,-79.32060193960297,109.20979044327554
Optimization,0.7048672529672,True,0.04,61.27590039413897,10.738924690215518,0.3162616939344891,1082.1854368987686,9.870446915078027,0.6399599826583848,1.222571950838836,1145.366078374316,53.36486072581238,5.096689757190711,16.58380906255982,17.349321874485295
ML,0.4154243061034061,True,0.04,61.27590039413897,10.738924690215518,0.3162616939344891,1082.1854368987686,9.870446915078027,0.6399599826583848,1.222571950838836,1145.366078374316,53.36486072581238,-3.2714336478589714,2.5853799363333536,4.169708326434705
cvxkerb,4.125898256426549,False,0.04,61.27590039413897,10.738924690215518,0.3162616939344891,1082.1854368987686,9.870446915078027,0.6399599826583848,1.222571950838836,1145.366078374316,53.36486072581238,-3.830111226509181,41.39148383158295,41.56831348259903
Optimization,0.7083628219123896,True,0.04,53.2963900467533,9.093628287722826,0.3056375496650927,1072.9444752510105,9.75481210956093,0.6499435346572262,1.2496636837073904,1122.172682241051,60.379748303610214,-4.244724374349194,-21.68474209237953,22.096283050033794
ML,0.44919329872764413,True,0.04,53.2963900467533,9.093628287722826,0.3056375496650927,1072.9444752510105,9.75481210956093,0.6499435346572262,1.2496636837073904,1122.172682241051,60.379748303610214,1.2345928032626687,2.5449478504845837,2.828600175272935
cvxkerb,2.3865691272123764,False,0.04,53.2963900467533,9.093628287722826,0.3056375496650927,1072.9444752510105,9.75481210956093,0.6499435346572262,1.2496636837073904,1122.172682241051,60.379748303610214,13.09228640659447,2.0583636454230465,13.25310621134146
Optimization,0.5669738092977995,True,0.04,60.44636783471279,10.080654004447974,0.385218150031854,1010.3813677548972,6.731255658424635,0.625330720531669,1.1903482866212396,953.6060913802563,45.57565352626678,16.402245445586495,-7.730252894683832,18.132580221055985
ML,0.5006653245578001,True,0.04,60.44636783471279,10.080654004447974,0.385218150031854,1010.3813677548972,6.731255658424635,0.625330720531669,1.1903482866212396,953.6060913802563,45.57565352626678,0.537703647588876,-0.8934795526349962,1.0427995606094276
cvxkerb,2.421247151120549,False,0.04,60.44636783471279,10.080654004447974,0.385218150031854,1010.3813677548972,6.731255658424635,0.625330720531669,1.1903482866212396,953.6060913802563,45.57565352626678,-4.212888830279588,11.220672114457912,11.985487682879988
Optimization,0.4630727167942363,True,0.04,55.279789783196215,11.134612050964572,0.339654278232127,1024.4173400455747,10.348364504960943,0.6399041247315285,1.1647073480929038,1270.6350500645976,54.842325861590766,-0.049507655092150424,3.2193971512607362,3.219777791317045
ML,0.33773269840713244,True,0.04,55.279789783196215,11.134612050964572,0.339654278232127,1024.4173400455747,10.348364504960943,0.6399041247315285,1.1647073480929038,1270.6350500645976,54.842325861590766,0.9049244626614938,-1.488115034713244,1.7416585887201868
cvxkerb,2.383929478108276,False,0.04,55.279789783196215,11.134612050964572,0.339654278232127,1024.4173400455747,10.348364504960943,0.6399041247315285,1.1647073480929038,1270.6350500645976,54.842325861590766,18.53477492279765,78.10696403713196,80.27599711331273
Optimization,0.4207367371432596,True,0.04,48.4463974240326,8.769156075234683,0.3040868616266479,933.7870126144329,3.3430840683835035,0.48540209685534935,1.1588702533757054,948.2543484402403,54.21557536065451,-1.337857934414035,8.230595710196537,8.338619166107794
ML,0.41453627616960337,True,0.04,48.4463974240326,8.769156075234683,0.3040868616266479,933.7870126144329,3.3430840683835035,0.48540209685534935,1.1588702533757054,948.2543484402403,54.21557536065451,-3.212334129442952,0.9823494533430404,3.3591815978996102
cvxkerb,3.27410887138078,False,0.04,48.4463974240326,8.769156075234683,0.3040868616266479,933.7870126144329,3.3430840683835035,0.48540209685534935,1.1588702533757054,948.2543484402403,54.21557536065451,-2.916892384655259,-5.7380551330928995,6.436888836547795
Optimization,0.5596522432543718,True,0.04,61.12402559586123,10.993038761534633,0.3184521019356377,941.8698646673421,4.445665233496584,0.5469045970382043,1.2118254771530295,1047.5654558279089,54.25069432266296,1.127137932276614,-1.3078896286733523,1.7265616696683963
ML,0.6973502865825632,True,0.04,61.12402559586123,10.993038761534633,0.3184521019356377,941.8698646673421,4.445665233496584,0.5469045970382043,1.2118254771530295,1047.5654558279089,54.25069432266296,1.4358675001235255,1.9542746064139003,2.4250576725482604
cvxkerb,2.2928656111396593,False,0.04,61.12402559586123,10.993038761534633,0.3184521019356377,941.8698646673421,4.445665233496584,0.5469045970382043,1.2118254771530295,1047.5654558279089,54.25069432266296,-24.36450352800334,-1.8536098396058998,24.434911532550533
Optimization,0.44694626115436353,True,0.06,51.441583311663564,8.845792027986178,0.33274973521779144,923.9524263638502,10.68632736887874,0.5687184907108097,1.217910231914449,1215.6684954429352,54.96884397858115,-0.4400440219859641,14.02446830399719,14.031370209324086
ML,0.4938650464069565,True,0.06,51.441583311663564,8.845792027986178,0.33274973521779144,923.9524263638502,10.68632736887874,0.5687184907108097,1.217910231914449,1215.6684954429352,54.96884397858115,-1.6114075288461367,-2.5447778055663965,3.0120637947635402
cvxkerb,2.9990194094539016,False,0.06,51.441583311663564,8.845792027986178,0.33274973521779144,923.9524263638502,10.68632736887874,0.5687184907108097,1.217910231914449,1215.6684954429352,54.96884397858115,-33.78388240542275,13.599118731380209,36.41821989957237
Optimization,0.4922158675539589,True,0.06,47.03564945240807,8.611436556737328,0.3245957728384508,932.1362746519111,2.238804288615669,0.5070190337387694,1.1673373595294754,1258.70616985057,46.60467491323284,1.6204442116853617,-0.35256597977345044,1.6583552735400837
ML,0.36514941605160306,True,0.06,47.03564945240807,8.611436556737328,0.3245957728384508,932.1362746519111,2.238804288615669,0.5070190337387694,1.1673373595294754,1258.70616985057,46.60467491323284,1.160145306842085,0.8113994632640658,1.4157352231165719
cvxkerb,2.8065395243416296,False,0.06,47.03564945240807,8.611436556737328,0.3245957728384508,932.1362746519111,2.238804288615669,0.5070190337387694,1.1673373595294754,1258.70616985057,46.60467491323284,2.964040096526321,13.327416609586303,13.653042414762089
Optimization,0.4291884018651441,True,0.06,48.74087497115047,9.294716945616974,0.3425436438616417,1001.522075736891,2.908916788980963,0.4729673649478407,1.2110620042441633,1015.4522212961023,56.624764428452245,-3.7587459000389836,-3.216455287936665,4.947095649000088
ML,0.42465998316698245,True,0.06,48.74087497115047,9.294716945616974,0.3425436438616417,1001.522075736891,2.908916788980963,0.4729673649478407,1.2110620042441633,1015.4522212961023,56.624764428452245,1.3998791448947223,-0.8025287367751512,1.6136027992232473
cvxkerb,2.442727007200506,False,0.06,48.74087497115047,9.294716945616974,0.3425436438616417,1001.522075736891,2.908916788980963,0.4729673649478407,1.2110620042441633,1015.4522212961023,56.624764428452245,9.275309459679834,25.23761725809549,26.888077105641926
Optimization,0.4638952334047213,True,0.06,54.43152377100317,9.647363656589075,0.33488682665429953,1085.9058288495653,9.967432893452749,0.6430053821333026,1.1624297223485545,1192.3469900814578,63.76680913642076,1.2910695217252304,4.180079334201426,4.374919856425446
ML,0.4804623475029733,True,0.06,54.43152377100317,9.647363656589075,0.33488682665429953,1085.9058288495653,9.967432893452749,0.6430053821333026,1.1624297223485545,1192.3469900814578,63.76680913642076,-0.9497558301277688,-0.7343863511188196,1.200566303696427
cvxkerb,3.4629768390684648,False,0.06,54.43152377100317,9.647363656589075,0.33488682665429953,1085.9058288495653,9.967432893452749,0.6430053821333026,1.1624297223485545,1192.3469900814578,63.76680913642076,-8.460918859897607,-58.55570990188683,59.16382602627807
Optimization,0.46810747216007,True,0.06,62.544010816262166,9.569780429690542,0.38165994394715774,987.8269817140437,4.523333153098891,0.5425359571339213,1.180137787416414,1199.0437520705004,55.054407801849585,3.8314241088620626,8.808188967086032,9.605415325839147
ML,0.25779442887814286,True,0.06,62.544010816262166,9.569780429690542,0.38165994394715774,987.8269817140437,4.523333153098891,0.5425359571339213,1.180137787416414,1199.0437520705004,55.054407801849585,-5.756923745992211,4.453243650619614,7.278293071108974
cvxkerb,2.367747913536505,False,0.06,62.544010816262166,9.569780429690542,0.38165994394715774,987.8269817140437,4.523333153098891,0.5425359571339213,1.180137787416414,1199.0437520705004,55.054407801849585,14.652740619150357,52.58032072868628,54.58381569278219
Optimization,0.6853518082313466,True,0.06,62.87785166101915,11.154388844898122,0.3151674879732751,962.3444135591096,2.981869677773589,0.5987892585145353,1.1533532434735778,1127.9558739485267,60.24917371481381,5.1072553722548255,-1.764507952247707,5.403475340090965
ML,0.5114982148742887,True,0.06,62.87785166101915,11.154388844898122,0.3151674879732751,962.3444135591096,2.981869677773589,0.5987892585145353,1.1533532434735778,1127.9558739485267,60.24917371481381,-3.822646836867543,5.744977400947238,6.900535789111445
cvxkerb,2.816009410952539,False,0.06,62.87785166101915,11.154388844898122,0.3151674879732751,962.3444135591096,2.981869677773589,0.5987892585145353,1.1533532434735778,1127.9558739485267,60.24917371481381,8.94153240279796,-9.382867039625097,12.96106460108771
Optimization,0.4614441568518217,True,0.06,63.169011226672566,10.333567179064481,0.340085141676364,992.4011607288265,11.367400075341784,0.48067028062321604,1.2086229832016797,1102.3554715537864,57.22908470869296,-8.000648915348483,1.7063849006945508,8.180594874212096
ML,0.5331222553304922,True,0.06,63.169011226672566,10.333567179064481,0.340085141676364,992.4011607288265,11.367400075341784,0.48067028062321604,1.2086229832016797,1102.3554715537864,57.22908470869296,-6.443227189675525,3.842980271967136,7.502244596685886
cvxkerb,2.8945340236683608,False,0.06,63.169011226672566,10.333567179064481,0.340085141676364,992.4011607288265,11.367400075341784,0.48067028062321604,1.2086229832016797,1102.3554715537864,57.22908470869296,41.7597054934514,-13.399695763473042,43.85686775698228
Optimization,0.5511232118797064,True,0.06,63.687340295380295,11.702274051627105,0.3450839371404132,922.647609168151,11.818094387548015,0.6177796172891868,1.1624662681203266,1268.336753046949,62.39792724124257,-6.1921510830318045,-1.4046195726694775,6.349463849729214
ML,0.3880366898454815,True,0.06,63.687340295380295,11.702274051627105,0.3450839371404132,922.647609168151,11.818094387548015,0.6177796172891868,1.1624662681203266,1268.336753046949,62.39792724124257,-7.516811601840848,-1.0441758848675464,7.588989388324911
cvxkerb,2.591251631782371,False,0.06,63.687340295380295,11.702274051627105,0.3450839371404132,922.647609168151,11.818094387548015,0.6177796172891868,1.1624662681203266,1268.336753046949,62.39792724124257,20.1274798151302,-48.15307401233496,52.190362908739026
Optimization,0.4243893066299895,True,0.06,54.04879032265387,8.563428081519199,0.31763869865062233,999.673554547896,5.0271053940545745,0.63296918021362,1.1862393899116632,1132.2353401112173,57.64528575839061,-1.9837977303577259,-2.0458336498755516,2.8497173119338672
ML,0.33909963747705707,True,0.06,54.04879032265387,8.563428081519199,0.31763869865062233,999.673554547896,5.0271053940545745,0.63296918021362,1.1862393899116632,1132.2353401112173,57.64528575839061,24.85115975701209,0.5718775751434386,24.857738940408264
cvxkerb,2.2967748195256465,False,0.06,54.04879032265387,8.563428081519199,0.31763869865062233,999.673554547896,5.0271053940545745,0.63296918021362,1.1862393899116632,1132.2353401112173,57.64528575839061,4.445791772533367,-3.240008616125413,5.501156270939073
Optimization,0.529192844061978,True,0.08,49.10279280964014,8.762750882654666,0.30365496678480947,994.4133890219998,6.778093599151397,0.4631417278856705,1.227552761669501,1081.315533899211,55.4878053865516,-7.111092363954898,1.2301549109017351,7.216710865312073
ML,0.3170581215699576,True,0.08,49.10279280964014,8.762750882654666,0.30365496678480947,994.4133890219998,6.778093599151397,0.4631417278856705,1.227552761669501,1081.315533899211,55.4878053865516,-3.502814284696288,-1.629737293839528,3.8633860226495305
cvxkerb,2.556514480310863,False,0.08,49.10279280964014,8.762750882654666,0.30365496678480947,994.4133890219998,6.778093599151397,0.4631417278856705,1.227552761669501,1081.315533899211,55.4878053865516,-1.719243188602464,-2.204243264281164,2.7954401280808803
Optimization,0.44174679786758736,True,0.08,49.43944323865899,8.924299186352286,0.36718927435987286,903.9421075508728,1.2493029838148861,0.6099832170746379,1.1678544662054333,1161.0984431407499,49.76365562093453,0.08406174195477421,1.9932384559038159,1.9950102552504083
ML,0.46422506824223425,True,0.08,49.43944323865899,8.924299186352286,0.36718927435987286,903.9421075508728,1.2493029838148861,0.6099832170746379,1.1678544662054333,1161.0984431407499,49.76365562093453,-2.686487213897963,1.5306255335789665,3.09192950671278
